3, 0.938, 0.003455
4, 0.939, 0.000955
5, 0.913, 0.010000
6, 0.919, 0.009755
7, 0.916, 0.009045
8, 0.921, 0.007939
9, 0.928, 0.006545
10, 0.931, 0.005000
11, 0.935, 0.003455
12, 0.937, 0.002061
13, 0.939, 0.000955
14, 0.939, 0.000245
15, 0.919, 0.010000
16, 0.918, 0.009938
17, 0.917, 0.009755
18, 0.914, 0.009455
19, 0.923, 0.009045
20, 0.922, 0.008536
21, 0.928, 0.007939
22, 0.928, 0.007270
23, 0.928, 0.006545

not use sgdr
1, 0.940, 0.000100
2, 0.940, 0.000100
3, 0.941, 0.000010
4, 0.940, 0.000010
5, 0.940, 0.000010
6, 0.940, 0.000001
7, 0.941, 0.000001
8, 0.940, 0.000001
9, 0.941, 0.000000
10, 0.941, 0.000000

use cutout and mixup
1, 0.849, 0.000100
2, 0.864, 0.000100
3, 0.861, 0.000100
4, 0.895, 0.000100
5, 0.888, 0.000100
6, 0.878, 0.000100
7, 0.907, 0.000100
8, 0.924, 0.000100
9, 0.916, 0.000100
10, 0.906, 0.000100
11, 0.916, 0.000100
12, 0.916, 0.000100

adjust initial lr to 0.001
1, 0.918, 0.001000
2, 0.906, 0.001000
3, 0.930, 0.001000
4, 0.903, 0.001000
5, 0.928, 0.001000

1, 0.919, 0.001000
2, 0.920, 0.001000
3, 0.916, 0.001000
4, 0.926, 0.001000
5, 0.913, 0.001000
6, 0.932, 0.001000
7, 0.930, 0.001000
8, 0.920, 0.001000
9, 0.921, 0.001000
10, 0.928, 0.001000
11, 0.908, 0.001000
12, 0.933, 0.001000
13, 0.935, 0.001000
14, 0.922, 0.001000
15, 0.924, 0.001000
16, 0.929, 0.001000
17, 0.919, 0.001000
18, 0.933, 0.001000
19, 0.937, 0.001000
20, 0.933, 0.001000
21, 0.943, 0.001000
22, 0.941, 0.001000
23, 0.939, 0.001000
24, 0.938, 0.001000
25, 0.928, 0.001000
26, 0.911, 0.001000
27, 0.926, 0.001000
28, 0.933, 0.001000
29, 0.941, 0.001000
30, 0.935, 0.001000
31, 0.934, 0.001000
32, 0.941, 0.001000
33, 0.931, 0.000100
34, 0.943, 0.000100
35, 0.935, 0.000100
36, 0.945, 0.000100
37, 0.943, 0.000100
38, 0.942, 0.000100
39, 0.929, 0.000100
40, 0.942, 0.000100
41, 0.935, 0.000100
42, 0.930, 0.000100
43, 0.946, 0.000100
44, 0.914, 0.000100
45, 0.924, 0.000100
46, 0.934, 0.000100
47, 0.930, 0.000100
48, 0.932, 0.000100
49, 0.934, 0.000100
50, 0.946, 0.000100
51, 0.947, 0.000100
52, 0.921, 0.000100
53, 0.927, 0.000100
54, 0.946, 0.000100
55, 0.945, 0.000100
56, 0.941, 0.000100
57, 0.946, 0.000100
58, 0.929, 0.000100
59, 0.940, 0.000100
60, 0.937, 0.000100
61, 0.943, 0.000100
62, 0.943, 0.000100
63, 0.945, 0.000100
64, 0.947, 0.000100
65, 0.944, 0.000100
66, 0.945, 0.000010
67, 0.944, 0.000010
68, 0.946, 0.000010
69, 0.945, 0.000010
70, 0.934, 0.000010
71, 0.944, 0.000010
72, 0.947, 0.000010
73, 0.945, 0.000010
74, 0.934, 0.000010
75, 0.946, 0.000010
76, 0.945, 0.000010
77, 0.945, 0.000010
78, 0.946, 0.000010
79, 0.944, 0.000010
80, 0.945, 0.000010
81, 0.945, 0.000010
82, 0.944, 0.000010
83, 0.945, 0.000010
84, 0.938, 0.000010
85, 0.945, 0.000010
86, 0.945, 0.000010
87, 0.940, 0.000010
88, 0.946, 0.000010
89, 0.941, 0.000010
